date,country,continent,new_cases,new_deaths,new_recovered,total_cases,total_deaths,total_recovered,active_cases,cfr,vaccination_pct
2022-06-06,Germany,Europe,70,0,66,69522,296,63253,5973,0.4258,68.11
2022-06-07,Germany,Europe,79,0,70,69601,296,63323,5982,0.4253,67.52
2022-06-08,Germany,Europe,50,0,46,69651,296,63369,5986,0.425,66.62
2022-06-09,Germany,Europe,69,0,60,69720,296,63429,5995,0.4246,68.1
2022-06-10,Germany,Europe,66,0,58,69786,296,63487,6003,0.4242,67.9
2022-06-11,Germany,Europe,84,0,78,69870,296,63565,6009,0.4236,66.91
2022-06-12,Germany,Europe,63,0,57,69933,296,63622,6015,0.4233,67.78
2022-06-13,Germany,Europe,188,0,170,70121,296,63792,6033,0.4221,68.45
2022-06-14,Germany,Europe,129,0,118,70250,296,63910,6044,0.4214,68.56
2022-06-15,Germany,Europe,90,0,81,70340,296,63991,6053,0.4208,67.95
2022-06-16,Germany,Europe,68,0,62,70408,296,64053,6059,0.4204,69.32
2022-06-17,Germany,Europe,103,0,96,70511,296,64149,6066,0.4198,68.91
2022-06-18,Germany,Europe,156,0,139,70667,296,64288,6083,0.4189,68.35
2022-06-19,Germany,Europe,91,0,82,70758,296,64370,6092,0.4183,69.57
2022-06-20,Germany,Europe,65,0,59,70823,296,64429,6098,0.4179,68.99
2022-06-21,Germany,Europe,61,0,55,70884,296,64484,6104,0.4176,69.4
2022-06-22,Germany,Europe,94,0,89,70978,296,64573,6109,0.417,69.86
2022-06-23,Germany,Europe,46,0,43,71024,296,64616,6112,0.4168,69.66
2022-06-24,Germany,Europe,164,0,145,71188,296,64761,6131,0.4158,70.06
2022-06-25,Germany,Europe,81,0,73,71269,296,64834,6139,0.4153,69.52
2022-06-26,Germany,Europe,115,0,102,71384,296,64936,6152,0.4147,69.23
2022-06-27,Germany,Europe,137,0,124,71521,296,65060,6165,0.4139,69.7
2022-06-28,Germany,Europe,152,0,141,71673,296,65201,6176,0.413,69.66
2022-06-29,Germany,Europe,114,0,107,71787,296,65308,6183,0.4123,70.9
2022-06-30,Germany,Europe,138,0,127,71925,296,65435,6194,0.4115,69.39
2022-07-01,Germany,Europe,160,0,151,72085,296,65586,6203,0.4106,69.94
2022-07-02,Germany,Europe,85,0,75,72170,296,65661,6213,0.4101,69.75
2022-07-03,Germany,Europe,84,0,74,72254,296,65735,6223,0.4097,70.08
2022-07-04,Germany,Europe,202,0,180,72456,296,65915,6245,0.4085,71.04
2022-07-05,Germany,Europe,191,0,169,72647,296,66084,6267,0.4074,70.69
2022-07-06,Germany,Europe,109,0,100,72756,296,66184,6276,0.4068,70.27
2022-07-07,Germany,Europe,117,0,110,72873,296,66294,6283,0.4062,71.66
2022-07-08,Germany,Europe,136,0,123,73009,296,66417,6296,0.4054,70.24
2022-07-09,Germany,Europe,196,0,180,73205,296,66597,6312,0.4043,70.77
2022-07-10,Germany,Europe,139,0,123,73344,296,66720,6328,0.4036,71.13
2022-07-11,Germany,Europe,158,0,142,73502,296,66862,6344,0.4027,71.24
2022-07-12,Germany,Europe,348,0,318,73850,296,67180,6374,0.4008,71.58
2022-07-13,Germany,Europe,104,0,97,73954,296,67277,6381,0.4002,71.77
2022-07-14,Germany,Europe,180,0,170,74134,296,67447,6391,0.3993,72.18
2022-07-15,Germany,Europe,156,0,140,74290,296,67587,6407,0.3984,72.25
2022-07-16,Germany,Europe,169,0,152,74459,296,67739,6424,0.3975,71.85
2022-07-17,Germany,Europe,178,0,166,74637,296,67905,6436,0.3966,73.12
2022-07-18,Germany,Europe,160,0,150,74797,296,68055,6446,0.3957,72.38
2022-07-19,Germany,Europe,278,0,253,75075,296,68308,6471,0.3943,72.43
2022-07-20,Germany,Europe,195,0,177,75270,296,68485,6489,0.3933,73.13
2022-07-21,Germany,Europe,163,0,153,75433,296,68638,6499,0.3924,72.32
2022-07-22,Germany,Europe,148,0,135,75581,296,68773,6512,0.3916,73.66
2022-07-23,Germany,Europe,241,0,220,75822,296,68993,6533,0.3904,72.78
2022-07-24,Germany,Europe,221,0,195,76043,296,69188,6559,0.3893,72.52
2022-07-25,Germany,Europe,107,0,100,76150,296,69288,6566,0.3887,73.32
2022-07-26,Germany,Europe,152,0,138,76302,296,69426,6580,0.3879,74.03
2022-07-27,Germany,Europe,173,0,155,76475,296,69581,6598,0.3871,73.85
2022-07-28,Germany,Europe,143,0,134,76618,296,69715,6607,0.3863,74.17
2022-07-29,Germany,Europe,214,0,193,76832,296,69908,6628,0.3853,72.77
2022-07-30,Germany,Europe,353,0,316,77185,296,70224,6665,0.3835,74.58
2022-07-31,Germany,Europe,207,0,191,77392,296,70415,6681,0.3825,73.11
2022-08-01,Germany,Europe,170,0,161,77562,296,70576,6690,0.3816,73.69
2022-08-02,Germany,Europe,245,0,227,77807,296,70803,6708,0.3804,74.95
2022-08-03,Germany,Europe,268,0,238,78075,296,71041,6738,0.3791,74.2
2022-08-04,Germany,Europe,190,0,170,78265,296,71211,6758,0.3782,75.06
2022-08-05,Germany,Europe,148,0,138,78413,296,71349,6768,0.3775,75.31
2022-08-06,Germany,Europe,319,0,296,78732,296,71645,6791,0.376,74.77
2022-08-07,Germany,Europe,324,0,291,79056,296,71936,6824,0.3744,74.76
2022-08-08,Germany,Europe,249,0,234,79305,296,72170,6839,0.3732,75.1
2022-08-09,Germany,Europe,370,0,340,79675,296,72510,6869,0.3715,73.93
2022-08-10,Germany,Europe,242,0,215,79917,296,72725,6896,0.3704,75.42
2022-08-11,Germany,Europe,142,0,127,80059,296,72852,6911,0.3697,76.01
2022-08-12,Germany,Europe,239,0,224,80298,296,73076,6926,0.3686,75.3
2022-08-13,Germany,Europe,163,0,146,80461,296,73222,6943,0.3679,75.58
2022-08-14,Germany,Europe,340,0,320,80801,296,73542,6963,0.3663,75.59
2022-08-15,Germany,Europe,229,0,207,81030,296,73749,6985,0.3653,76.16
2022-08-16,Germany,Europe,176,0,155,81206,296,73904,7006,0.3645,76.51
2022-08-17,Germany,Europe,224,0,200,81430,296,74104,7030,0.3635,75.4
2022-08-18,Germany,Europe,322,0,284,81752,296,74388,7068,0.3621,76.94
2022-08-19,Germany,Europe,253,0,230,82005,296,74618,7091,0.361,76.88
2022-08-20,Germany,Europe,335,0,301,82340,296,74919,7125,0.3595,76.13
2022-08-21,Germany,Europe,319,0,282,82659,296,75201,7162,0.3581,77.12
2022-08-22,Germany,Europe,266,0,250,82925,296,75451,7178,0.3569,76.5
2022-08-23,Germany,Europe,344,0,317,83269,296,75768,7205,0.3555,75.63
2022-08-24,Germany,Europe,490,0,463,83759,296,76231,7232,0.3534,76.33
2022-08-25,Germany,Europe,374,0,342,84133,296,76573,7264,0.3518,77.6
2022-08-26,Germany,Europe,178,0,168,84311,296,76741,7274,0.3511,76.35
2022-08-27,Germany,Europe,258,0,239,84569,296,76980,7293,0.35,76.43
2022-08-28,Germany,Europe,367,0,329,84936,296,77309,7331,0.3485,76.69
2022-08-29,Germany,Europe,280,0,249,85216,296,77558,7362,0.3474,77.42
2022-08-30,Germany,Europe,175,0,164,85391,296,77722,7373,0.3466,78.31
2022-08-31,Germany,Europe,336,0,298,85727,296,78020,7411,0.3453,77.98
2022-09-01,Germany,Europe,394,1,367,86121,297,78387,7437,0.3449,76.71
2022-09-02,Germany,Europe,576,1,535,86697,298,78922,7477,0.3437,77.92
2022-09-03,Germany,Europe,271,0,256,86968,298,79178,7492,0.3427,78.31
2022-09-04,Germany,Europe,221,0,208,87189,298,79386,7505,0.3418,77.85
2022-09-05,Germany,Europe,197,0,174,87386,298,79560,7528,0.341,77.73
2022-09-06,Germany,Europe,393,0,365,87779,298,79925,7556,0.3395,77.32
2022-09-07,Germany,Europe,474,0,429,88253,298,80354,7601,0.3377,77.71
2022-09-08,Germany,Europe,291,0,271,88544,298,80625,7621,0.3366,79.15
2022-09-09,Germany,Europe,225,0,209,88769,298,80834,7637,0.3357,78.18
2022-09-10,Germany,Europe,220,0,208,88989,298,81042,7649,0.3349,79.35
2022-09-11,Germany,Europe,203,0,186,89192,298,81228,7666,0.3341,79.82
2022-09-12,Germany,Europe,294,0,265,89486,298,81493,7695,0.333,79.71
2022-09-13,Germany,Europe,277,0,262,89763,298,81755,7710,0.332,79.13
2022-09-14,Germany,Europe,247,0,225,90010,298,81980,7732,0.3311,79.49
2022-09-15,Germany,Europe,310,0,293,90320,298,82273,7749,0.3299,79.74
2022-09-16,Germany,Europe,289,0,261,90609,298,82534,7777,0.3289,78.68
2022-09-17,Germany,Europe,242,0,217,90851,298,82751,7802,0.328,79.12
2022-09-18,Germany,Europe,287,0,254,91138,298,83005,7835,0.327,80.37
2022-09-19,Germany,Europe,216,0,200,91354,298,83205,7851,0.3262,79.83
2022-09-20,Germany,Europe,176,0,158,91530,298,83363,7869,0.3256,79.87
2022-09-21,Germany,Europe,237,0,221,91767,298,83584,7885,0.3247,80.04
2022-09-22,Germany,Europe,262,0,231,92029,298,83815,7916,0.3238,79.29
2022-09-23,Germany,Europe,161,0,148,92190,298,83963,7929,0.3232,80.12
2022-09-24,Germany,Europe,198,0,183,92388,298,84146,7944,0.3226,79.69
2022-09-25,Germany,Europe,178,0,160,92566,298,84306,7962,0.3219,80.99
2022-09-26,Germany,Europe,147,0,137,92713,298,84443,7972,0.3214,80.47
2022-09-27,Germany,Europe,239,0,214,92952,298,84657,7997,0.3206,81.18
2022-09-28,Germany,Europe,293,0,258,93245,298,84915,8032,0.3196,80.46
2022-09-29,Germany,Europe,194,0,177,93439,298,85092,8049,0.3189,80.45
2022-09-30,Germany,Europe,174,0,160,93613,298,85252,8063,0.3183,82.13
2022-10-01,Germany,Europe,274,0,257,93887,298,85509,8080,0.3174,81.8
2022-10-02,Germany,Europe,325,0,286,94212,298,85795,8119,0.3163,81.48
2022-10-03,Germany,Europe,174,0,159,94386,298,85954,8134,0.3157,81.45
2022-10-04,Germany,Europe,319,0,293,94705,298,86247,8160,0.3147,82.33
2022-10-05,Germany,Europe,388,0,353,95093,298,86600,8195,0.3134,81.7
2022-10-06,Germany,Europe,157,0,144,95250,298,86744,8208,0.3129,82.15
2022-10-07,Germany,Europe,126,0,113,95376,298,86857,8221,0.3124,82.22
2022-10-08,Germany,Europe,170,0,150,95546,298,87007,8241,0.3119,81.61
2022-10-09,Germany,Europe,158,0,141,95704,298,87148,8258,0.3114,82.55
2022-10-10,Germany,Europe,179,0,167,95883,298,87315,8270,0.3108,81.97
2022-10-11,Germany,Europe,147,0,132,96030,298,87447,8285,0.3103,81.63
2022-10-12,Germany,Europe,326,0,291,96356,298,87738,8320,0.3093,82.0
2022-10-13,Germany,Europe,153,0,144,96509,298,87882,8329,0.3088,81.74
2022-10-14,Germany,Europe,332,0,293,96841,298,88175,8368,0.3077,82.68
2022-10-15,Germany,Europe,149,0,131,96990,298,88306,8386,0.3072,82.23
2022-10-16,Germany,Europe,176,0,161,97166,298,88467,8401,0.3067,83.91
2022-10-17,Germany,Europe,297,0,274,97463,298,88741,8424,0.3058,82.35
2022-10-18,Germany,Europe,231,0,213,97694,298,88954,8442,0.305,83.14
2022-10-19,Germany,Europe,137,0,125,97831,298,89079,8454,0.3046,84.03
2022-10-20,Germany,Europe,161,0,150,97992,298,89229,8465,0.3041,82.98
2022-10-21,Germany,Europe,157,0,148,98149,298,89377,8474,0.3036,82.71
2022-10-22,Germany,Europe,255,0,227,98404,298,89604,8502,0.3028,84.74
2022-10-23,Germany,Europe,108,0,96,98512,298,89700,8514,0.3025,82.96
2022-10-24,Germany,Europe,143,0,132,98655,298,89832,8525,0.3021,83.83
2022-10-25,Germany,Europe,94,0,89,98749,298,89921,8530,0.3018,83.7
2022-10-26,Germany,Europe,144,0,133,98893,298,90054,8541,0.3013,83.73
2022-10-27,Germany,Europe,131,0,120,99024,298,90174,8552,0.3009,84.8
2022-10-28,Germany,Europe,100,0,90,99124,298,90264,8562,0.3006,84.43
2022-10-29,Germany,Europe,132,0,124,99256,298,90388,8570,0.3002,84.81
2022-10-30,Germany,Europe,118,0,105,99374,298,90493,8583,0.2999,85.0
2022-10-31,Germany,Europe,134,0,118,99508,298,90611,8599,0.2995,85.0
2022-11-01,Germany,Europe,65,0,61,99573,298,90672,8603,0.2993,84.13
2022-11-02,Germany,Europe,83,0,74,99656,298,90746,8612,0.299,84.44
2022-11-03,Germany,Europe,93,0,87,99749,298,90833,8618,0.2987,84.86
2022-11-04,Germany,Europe,99,0,90,99848,298,90923,8627,0.2985,85.0
2022-11-05,Germany,Europe,82,0,76,99930,298,90999,8633,0.2982,85.0
2022-11-06,Germany,Europe,109,0,96,100039,298,91095,8646,0.2979,85.0
2022-11-07,Germany,Europe,98,0,86,100137,298,91181,8658,0.2976,85.0
2022-11-08,Germany,Europe,122,0,108,100259,298,91289,8672,0.2972,84.9
2022-11-09,Germany,Europe,139,0,130,100398,298,91419,8681,0.2968,85.0
2022-11-10,Germany,Europe,49,0,45,100447,298,91464,8685,0.2967,85.0
2022-11-11,Germany,Europe,111,0,102,100558,298,91566,8694,0.2963,85.0
2022-11-12,Germany,Europe,61,0,55,100619,298,91621,8700,0.2962,85.0
2022-11-13,Germany,Europe,84,0,74,100703,298,91695,8710,0.2959,85.0
2022-11-14,Germany,Europe,59,0,54,100762,298,91749,8715,0.2957,85.0
2022-11-15,Germany,Europe,56,0,50,100818,298,91799,8721,0.2956,85.0
2022-11-16,Germany,Europe,43,0,39,100861,298,91838,8725,0.2955,85.0
2022-11-17,Germany,Europe,60,0,52,100921,298,91890,8733,0.2953,85.0
2022-11-18,Germany,Europe,59,0,52,100980,298,91942,8740,0.2951,85.0
2022-11-19,Germany,Europe,43,0,40,101023,298,91982,8743,0.295,85.0
2022-11-20,Germany,Europe,49,0,46,101072,298,92028,8746,0.2948,85.0
2022-11-21,Germany,Europe,99,0,92,101171,298,92120,8753,0.2946,85.0
2022-11-22,Germany,Europe,46,0,42,101217,298,92162,8757,0.2944,85.0
2022-11-23,Germany,Europe,84,0,74,101301,298,92236,8767,0.2942,85.0
2022-11-24,Germany,Europe,97,0,86,101398,298,92322,8778,0.2939,85.0
2022-11-25,Germany,Europe,74,0,69,101472,298,92391,8783,0.2937,85.0
2022-11-26,Germany,Europe,40,0,37,101512,298,92428,8786,0.2936,85.0
2022-11-27,Germany,Europe,49,0,44,101561,298,92472,8791,0.2934,85.0
2022-11-28,Germany,Europe,46,0,43,101607,298,92515,8794,0.2933,85.0
2022-11-29,Germany,Europe,39,0,35,101646,298,92550,8798,0.2932,85.0
2022-11-30,Germany,Europe,29,0,27,101675,298,92577,8800,0.2931,85.0
2022-12-01,Germany,Europe,49,0,43,101724,298,92620,8806,0.2929,85.0
2022-12-02,Germany,Europe,46,0,42,101770,298,92662,8810,0.2928,85.0
2022-12-03,Germany,Europe,71,0,63,101841,298,92725,8818,0.2926,85.0
2022-12-04,Germany,Europe,55,0,48,101896,298,92773,8825,0.2925,85.0
2022-12-05,Germany,Europe,49,0,44,101945,298,92817,8830,0.2923,85.0
2022-12-06,Germany,Europe,42,0,38,101987,298,92855,8834,0.2922,85.0
2022-12-07,Germany,Europe,28,0,25,102015,298,92880,8837,0.2921,85.0
2022-12-08,Germany,Europe,36,0,33,102051,298,92913,8840,0.292,85.0
2022-12-09,Germany,Europe,42,0,38,102093,298,92951,8844,0.2919,85.0
2022-12-10,Germany,Europe,33,0,29,102126,298,92980,8848,0.2918,85.0
2022-12-11,Germany,Europe,43,0,39,102169,298,93019,8852,0.2917,85.0
2022-12-12,Germany,Europe,57,0,51,102226,298,93070,8858,0.2915,85.0
2022-12-13,Germany,Europe,32,0,30,102258,298,93100,8860,0.2914,85.0
2022-12-14,Germany,Europe,61,0,55,102319,298,93155,8866,0.2912,85.0
2022-12-15,Germany,Europe,21,0,19,102340,298,93174,8868,0.2912,85.0
2022-12-16,Germany,Europe,32,0,29,102372,298,93203,8871,0.2911,85.0
2022-12-17,Germany,Europe,69,0,64,102441,298,93267,8876,0.2909,85.0
2022-12-18,Germany,Europe,47,0,41,102488,298,93308,8882,0.2908,85.0
2022-12-19,Germany,Europe,38,0,34,102526,298,93342,8886,0.2907,85.0
2022-12-20,Germany,Europe,28,0,25,102554,298,93367,8889,0.2906,85.0
2022-12-21,Germany,Europe,39,0,34,102593,298,93401,8894,0.2905,85.0
2022-12-22,Germany,Europe,39,0,36,102632,298,93437,8897,0.2904,85.0
2022-12-23,Germany,Europe,59,0,54,102691,298,93491,8902,0.2902,85.0
2022-12-24,Germany,Europe,37,0,34,102728,298,93525,8905,0.2901,85.0
2022-12-25,Germany,Europe,32,0,28,102760,298,93553,8909,0.29,85.0
2022-12-26,Germany,Europe,40,0,35,102800,298,93588,8914,0.2899,85.0
2022-12-27,Germany,Europe,35,0,31,102835,298,93619,8918,0.2898,85.0
2022-12-28,Germany,Europe,24,0,21,102859,298,93640,8921,0.2897,85.0
2022-12-29,Germany,Europe,25,0,22,102884,298,93662,8924,0.2896,85.0
2022-12-30,Germany,Europe,27,0,24,102911,298,93686,8927,0.2896,85.0
2022-12-31,Germany,Europe,23,0,21,102934,298,93707,8929,0.2895,85.0
2020-01-22,France,Europe,8,0,7,8,0,7,1,0.0,0.0
2020-01-23,France,Europe,12,0,10,20,0,17,3,0.0,0.0
2020-01-24,France,Europe,10,0,9,30,0,26,4,0.0,0.0
2020-01-25,France,Europe,16,0,14,46,0,40,6,0.0,0.0
2020-01-26,France,Europe,11,0,10,57,0,50,7,0.0,0.0
2020-01-27,France,Europe,20,0,18,77,0,68,9,0.0,0.0
2020-01-28,France,Europe,19,0,17,96,0,85,11,0.0,0.0
2020-01-29,France,Europe,8,0,7,104,0,92,12,0.0,0.0
2020-01-30,France,Europe,16,0,14,120,0,106,14,0.0,0.0
2020-01-31,France,Europe,13,0,12,133,0,118,15,0.0,0.0
2020-02-01,France,Europe,15,0,13,148,0,131,17,0.0,0.0
2020-02-02,France,Europe,8,0,7,156,0,138,18,0.0,0.0
2020-02-03,France,Europe,16,0,14,172,0,152,20,0.0,0.0
2020-02-04,France,Europe,19,0,17,191,0,169,22,0.0,0.0
2020-02-05,France,Europe,19,0,17,210,0,186,24,0.0,0.0
2020-02-06,France,Europe,19,0,17,229,0,203,26,0.0,0.0
2020-02-07,France,Europe,14,0,13,243,0,216,27,0.0,0.0
2020-02-08,France,Europe,13,0,11,256,0,227,29,0.0,0.0
2020-02-09,France,Europe,25,0,22,281,0,249,32,0.0,0.0
2020-02-10,France,Europe,20,0,18,301,0,267,34,0.0,0.0
2020-02-11,France,Europe,19,0,17,320,0,284,36,0.0,0.0
2020-02-12,France,Europe,29,0,25,349,0,309,40,0.0,0.0
2020-02-13,France,Europe,31,0,27,380,0,336,44,0.0,0.0
2020-02-14,France,Europe,32,0,28,412,0,364,48,0.0,0.0
2020-02-15,France,Europe,13,0,11,425,0,375,50,0.0,0.0
2020-02-16,France,Europe,24,0,22,449,0,397,52,0.0,0.0
2020-02-17,France,Europe,18,0,15,467,0,412,55,0.0,0.0
2020-02-18,France,Europe,21,0,18,488,0,430,58,0.0,0.0
2020-02-19,France,Europe,36,0,31,524,0,461,63,0.0,0.0
2020-02-20,France,Europe,26,0,23,550,0,484,66,0.0,0.0
2020-02-21,France,Europe,36,0,33,586,0,517,69,0.0,0.0
2020-02-22,France,Europe,37,0,34,623,0,551,72,0.0,0.0
2020-02-23,France,Europe,27,0,25,650,0,576,74,0.0,0.0
2020-02-24,France,Europe,29,0,26,679,0,602,77,0.0,0.0
2020-02-25,France,Europe,42,0,38,721,0,640,81,0.0,0.0
2020-02-26,France,Europe,26,0,23,747,0,663,84,0.0,0.0
2020-02-27,France,Europe,18,0,16,765,0,679,86,0.0,0.0
2020-02-28,France,Europe,46,0,41,811,0,720,91,0.0,0.0
2020-02-29,France,Europe,25,0,22,836,0,742,94,0.0,0.0
2020-03-01,France,Europe,49,0,44,885,0,786,99,0.0,0.0
2020-03-02,France,Europe,52,1,46,937,1,832,104,0.1067,0.0
2020-03-03,France,Europe,27,0,24,964,1,856,107,0.1037,0.0
2020-03-04,France,Europe,68,0,64,1032,1,920,111,0.0969,0.0
2020-03-05,France,Europe,24,0,21,1056,1,941,114,0.0947,0.0
2020-03-06,France,Europe,40,0,36,1096,1,977,118,0.0912,0.0
2020-03-07,France,Europe,48,0,44,1144,1,1021,122,0.0874,0.0
2020-03-08,France,Europe,62,0,57,1206,1,1078,127,0.0829,0.0
2020-03-09,France,Europe,66,1,62,1272,2,1140,130,0.1572,0.0
2020-03-10,France,Europe,45,1,42,1317,3,1182,132,0.2278,0.0
2020-03-11,France,Europe,42,0,37,1359,3,1219,137,0.2208,0.0
2020-03-12,France,Europe,46,1,42,1405,4,1261,140,0.2847,0.0
2020-03-13,France,Europe,32,0,29,1437,4,1290,143,0.2784,0.0
2020-03-14,France,Europe,52,1,46,1489,5,1336,148,0.3358,0.0
2020-03-15,France,Europe,44,0,39,1533,5,1375,153,0.3262,0.0
2020-03-16,France,Europe,46,0,40,1579,5,1415,159,0.3167,0.0
2020-03-17,France,Europe,31,0,29,1610,5,1444,161,0.3106,0.0
2020-03-18,France,Europe,41,0,37,1651,5,1481,165,0.3028,0.0
2020-03-19,France,Europe,48,1,43,1699,6,1524,169,0.3531,0.0
2020-03-20,France,Europe,37,0,34,1736,6,1558,172,0.3456,0.0
2020-03-21,France,Europe,56,0,50,1792,6,1608,178,0.3348,0.0
2020-03-22,France,Europe,57,0,50,1849,6,1658,185,0.3245,0.0
2020-03-23,France,Europe,28,0,25,1877,6,1683,188,0.3197,0.0
2020-03-24,France,Europe,52,1,48,1929,7,1731,191,0.3629,0.0
2020-03-25,France,Europe,39,0,36,1968,7,1767,194,0.3557,0.0
2020-03-26,France,Europe,48,0,44,2016,7,1811,198,0.3472,0.0
2020-03-27,France,Europe,45,0,42,2061,7,1853,201,0.3396,0.0
2020-03-28,France,Europe,35,0,31,2096,7,1884,205,0.334,0.0
2020-03-29,France,Europe,34,0,30,2130,7,1914,209,0.3286,0.0
2020-03-30,France,Europe,40,0,37,2170,7,1951,212,0.3226,0.0
2020-03-31,France,Europe,34,0,31,2204,7,1982,215,0.3176,0.0
2020-04-01,France,Europe,57,1,52,2261,8,2034,219,0.3538,0.0
2020-04-02,France,Europe,26,0,23,2287,8,2057,222,0.3498,0.0
2020-04-03,France,Europe,59,1,55,2346,9,2112,225,0.3836,0.0
2020-04-04,France,Europe,50,1,46,2396,10,2158,228,0.4174,0.0
2020-04-05,France,Europe,44,0,39,2440,10,2197,233,0.4098,0.0
2020-04-06,France,Europe,34,0,31,2474,10,2228,236,0.4042,0.0
2020-04-07,France,Europe,39,0,36,2513,10,2264,239,0.3979,0.0
2020-04-08,France,Europe,37,0,33,2550,10,2297,243,0.3922,0.0
2020-04-09,France,Europe,66,1,60,2616,11,2357,248,0.4205,0.0
2020-04-10,France,Europe,45,1,39,2661,12,2396,253,0.451,0.0
2020-04-11,France,Europe,62,1,58,2723,13,2454,256,0.4774,0.0
2020-04-12,France,Europe,72,1,67,2795,14,2521,260,0.5009,0.0
2020-04-13,France,Europe,41,0,37,2836,14,2558,264,0.4937,0.0
2020-04-14,France,Europe,55,0,51,2891,14,2609,268,0.4843,0.0
2020-04-15,France,Europe,57,0,53,2948,14,2662,272,0.4749,0.0
2020-04-16,France,Europe,40,0,36,2988,14,2698,276,0.4685,0.0
2020-04-17,France,Europe,37,0,33,3025,14,2731,280,0.4628,0.0
2020-04-18,France,Europe,37,0,33,3062,14,2764,284,0.4572,0.0
2020-04-19,France,Europe,42,0,38,3104,14,2802,288,0.451,0.0
2020-04-20,France,Europe,53,0,49,3157,14,2851,292,0.4435,0.0
2020-04-21,France,Europe,58,1,52,3215,15,2903,297,0.4666,0.0
2020-04-22,France,Europe,50,0,45,3265,15,2948,302,0.4594,0.0
2020-04-23,France,Europe,57,1,51,3322,16,2999,307,0.4816,0.0
2020-04-24,France,Europe,39,0,35,3361,16,3034,311,0.476,0.0
2020-04-25,France,Europe,30,0,27,3391,16,3061,314,0.4718,0.0
2020-04-26,France,Europe,37,0,32,3428,16,3093,319,0.4667,0.0
2020-04-27,France,Europe,46,0,42,3474,16,3135,323,0.4606,0.0
2020-04-28,France,Europe,41,0,38,3515,16,3173,326,0.4552,0.0
2020-04-29,France,Europe,34,0,30,3549,16,3203,330,0.4508,0.0
2020-04-30,France,Europe,55,0,50,3604,16,3253,335,0.444,0.0
2020-05-01,France,Europe,46,0,42,3650,16,3295,339,0.4384,0.0
2020-05-02,France,Europe,41,0,37,3691,16,3332,343,0.4335,0.0
2020-05-03,France,Europe,72,1,66,3763,17,3398,348,0.4518,0.0
2020-05-04,France,Europe,43,0,40,3806,17,3438,351,0.4467,0.0
2020-05-05,France,Europe,46,0,41,3852,17,3479,356,0.4413,0.0
2020-05-06,France,Europe,46,1,43,3898,18,3522,358,0.4618,0.0
2020-05-07,France,Europe,45,1,41,3943,19,3563,361,0.4819,0.0
2020-05-08,France,Europe,87,1,80,4030,20,3643,367,0.4963,0.0
2020-05-09,France,Europe,69,1,63,4099,21,3706,372,0.5123,0.0
2020-05-10,France,Europe,41,0,38,4140,21,3744,375,0.5072,0.0
2020-05-11,France,Europe,38,0,33,4178,21,3777,380,0.5026,0.0
2020-05-12,France,Europe,48,0,44,4226,21,3821,384,0.4969,0.0
2020-05-13,France,Europe,51,0,46,4277,21,3867,389,0.491,0.0
2020-05-14,France,Europe,35,0,30,4312,21,3897,394,0.487,0.0
2020-05-15,France,Europe,39,0,35,4351,21,3932,398,0.4826,0.0
2020-05-16,France,Europe,45,0,39,4396,21,3971,404,0.4777,0.0
2020-05-17,France,Europe,39,0,37,4435,21,4008,406,0.4735,0.0
2020-05-18,France,Europe,37,0,33,4472,21,4041,410,0.4696,0.0
2020-05-19,France,Europe,62,0,56,4534,21,4097,416,0.4632,0.0
2020-05-20,France,Europe,63,0,56,4597,21,4153,423,0.4568,0.0
2020-05-21,France,Europe,55,0,49,4652,21,4202,429,0.4514,0.0
2020-05-22,France,Europe,26,0,23,4678,21,4225,432,0.4489,0.0
2020-05-23,France,Europe,28,0,25,4706,21,4250,435,0.4462,0.0
2020-05-24,France,Europe,58,1,52,4764,22,4302,440,0.4618,0.0
2020-05-25,France,Europe,34,0,30,4798,22,4332,444,0.4585,0.0
2020-05-26,France,Europe,35,0,32,4833,22,4364,447,0.4552,0.0
